# key\tvalue\tscore
# key: pinyin (no spaces/tones)

duida	对大	3
duiduo	对多	3
duishao	对少	3
duimei	对没	3
duizhen	对真	3
duipiao	对漂	3
duiliang	对亮	3
duigao	对高	3
duixing	对兴	3
duihe	对喝	3
duichi	对吃	3
duifan	对饭	3
duishui	对水	3
duimen	对们	3
duima	对吗	3
duina	对那	3
duizhe	对这	3
duizen	对怎	3
duiwei	对为	3
duiyin	对因	3
duisuo	对所	3
duike	对可	3
cuoni	错你	3
cuohao	错好	3
cuowo	错我	3
cuoshi	错是	3
cuode	错的	3
cuobu	错不	3
cuozai	错在	3
cuoyou	错有	3
cuohen	错很	3
cuoxiang	错想	3
cuoyao	错要	3
cuoqu	错去	3
cuolai	错来	3
cuohui	错会	3
cuokan	错看	3
cuoting	错听	3
cuoshuo	错说	3
cuoxie	错谢	3
cuoqing	错请	3
cuodui	错对	3
cuocuo	错错	3
cuozhong	错中	3
cuoguo	错国	3
cuoren	错人	3
cuotian	错天	3
cuoqi	错气	3
cuojin	错今	3
cuoming	错明	3
cuozuo	错昨	3
cuowan	错晚	3
cuozao	错早	3
cuoshang	错上	3
cuoxia	错下	3
cuodian	错点	3
cuonian	错年	3
cuoyue	错月	3
cuori	错日	3
cuosheng	错生	3
cuogong	错工	3
cuoxue	错学	3
cuoxi	错习	3
cuojia	错家	3
cuopeng	错朋	3
cuolao	错老	3
cuotong	错同	3
cuoxiao	错小	3
cuoda	错大	3
cuoduo	错多	3
cuoshao	错少	3
cuomei	错没	3
cuozhen	错真	3
cuopiao	错漂	3
cuoliang	错亮	3
cuogao	错高	3
cuoxing	错兴	3
cuohe	错喝	3
cuochi	错吃	3
cuofan	错饭	3
cuoshui	错水	3
cuomen	错们	3
cuoma	错吗	3
cuona	错那	3
cuozhe	错这	3
cuozen	错怎	3
cuowei	错为	3
cuoyin	错因	3
cuosuo	错所	3
cuoke	错可	3
zhongni	中你	3
zhonghao	中好	3
zhongwo	中我	3
zhongshi	中是	3
zhongde	中的	3
zhongbu	中不	3
zhongzai	中在	3
zhongyou	中有	3
zhonghen	中很	3
zhongxiang	中想	3
zhongyao	中要	3
zhongqu	中去	3
zhonglai	中来	3
zhonghui	中会	3
zhongkan	中看	3
zhongting	中听	3
zhongshuo	中说	3
zhongxie	中谢	3
zhongqing	中请	3
zhongdui	中对	3
zhongcuo	中错	3
zhongzhong	中中	3
zhongren	中人	3
zhongtian	中天	3
zhongqi	中气	3
zhongjin	中今	3
zhongming	中明	3
zhongzuo	中昨	3
zhongwan	中晚	3
zhongzao	中早	3
zhongshang	中上	3
zhongxia	中下	3
zhongdian	中点	3
zhongnian	中年	3
zhongyue	中月	3
zhongri	中日	3
zhongsheng	中生	3
zhonggong	中工	3
zhongxue	中学	3
zhongxi	中习	3
zhongjia	中家	3
zhongpeng	中朋	3
zhonglao	中老	3
zhongtong	中同	3
zhongxiao	中小	3
zhongda	中大	3
zhongduo	中多	3
zhongshao	中少	3
zhongmei	中没	3
zhongzhen	中真	3
zhongpiao	中漂	3
zhongliang	中亮	3
zhonggao	中高	3
zhongxing	中兴	3
zhonghe	中喝	3
zhongchi	中吃	3
zhongfan	中饭	3
zhongshui	中水	3
zhongmen	中们	3
zhongma	中吗	3
zhongna	中那	3
zhongzhe	中这	3
zhongzen	中怎	3
zhongwei	中为	3
zhongyin	中因	3
zhongsuo	中所	3
zhongke	中可	3
guoni	国你	3
guohao	国好	3
guowo	国我	3
guoshi	国是	3
guode	国的	3
guobu	国不	3
guozai	国在	3
guoyou	国有	3
guohen	国很	3
guoxiang	国想	3
guoyao	国要	3
guoqu	国去	3
guolai	国来	3
guohui	国会	3
guokan	国看	3
guoting	国听	3
guoshuo	国说	3
guoxie	国谢	3
guoqing	国请	3
guodui	国对	3
guocuo	国错	3
guozhong	国中	3
guoguo	国国	3
guoren	国人	3
guotian	国天	3
guoqi	国气	3
guojin	国今	3
guoming	国明	3
guozuo	国昨	3
guowan	国晚	3
guozao	国早	3
guoshang	国上	3
guoxia	国下	3
guodian	国点	3
guonian	国年	3
guoyue	国月	3
guori	国日	3
guosheng	国生	3
guogong	国工	3
guoxue	国学	3
guoxi	国习	3
guojia	国家	3
guopeng	国朋	3
guolao	国老	3
guotong	国同	3
guoxiao	国小	3
guoda	国大	3
guoduo	国多	3
guoshao	国少	3
guomei	国没	3
guozhen	国真	3
guopiao	国漂	3
guoliang	国亮	3
guogao	国高	3
guoxing	国兴	3
guohe	国喝	3
guochi	国吃	3
guofan	国饭	3
guoshui	国水	3
guomen	国们	3
guoma	国吗	3
guona	国那	3
guozhe	国这	3
guozen	国怎	3
guowei	国为	3
guoyin	国因	3
guosuo	国所	3
guoke	国可	3
renni	人你	3
renhao	人好	3
renwo	人我	3
renshi	人是	3
rende	人的	3
renbu	人不	3
renzai	人在	3
renyou	人有	3
renhen	人很	3
renxiang	人想	3
renyao	人要	3
renqu	人去	3
renlai	人来	3
renhui	人会	3
renkan	人看	3
renting	人听	3
renshuo	人说	3
renxie	人谢	3
renqing	人请	3
rendui	人对	3
rencuo	人错	3
renzhong	人中	3
renguo	人国	3
renren	人人	3
rentian	人天	3
renqi	人气	3
renjin	人今	3
renming	人明	3
renzuo	人昨	3
renwan	人晚	3
renzao	人早	3
renshang	人上	3
renxia	人下	3
rendian	人点	3
rennian	人年	3
renyue	人月	3
renri	人日	3
rensheng	人生	3
rengong	人工	3
renxue	人学	3
renxi	人习	3
renjia	人家	3
renpeng	人朋	3
renlao	人老	3
rentong	人同	3
renxiao	人小	3
renda	人大	3
renduo	人多	3
renshao	人少	3
renmei	人没	3
renzhen	人真	3
renpiao	人漂	3
renliang	人亮	3
rengao	人高	3
renxing	人兴	3
renhe	人喝	3
renchi	人吃	3
renfan	人饭	3
renshui	人水	3
renmen	人们	3
renma	人吗	3
renna	人那	3
renzhe	人这	3
renzen	人怎	3
renwei	人为	3
renyin	人因	3
rensuo	人所	3
renke	人可	3
tianni	天你	3
tianhao	天好	3
tianwo	天我	3
tianshi	天是	3
tiande	天的	3
tianbu	天不	3
tianzai	天在	3
tianyou	天有	3
tianhen	天很	3
tianxiang	天想	3
tianyao	天要	3
tianqu	天去	3
tianlai	天来	3
tianhui	天会	3
tiankan	天看	3
tianting	天听	3
tianshuo	天说	3
tianxie	天谢	3
tianqing	天请	3
tiandui	天对	3
tiancuo	天错	3
tianzhong	天中	3
tianguo	天国	3
tianren	天人	3
tiantian	天天	3
tianqi	天气	3
tianjin	天今	3
tianming	天明	3
tianzuo	天昨	3
tianwan	天晚	3
tianzao	天早	3
tianshang	天上	3
tianxia	天下	3
tiandian	天点	3
tiannian	天年	3
tianyue	天月	3
tianri	天日	3
tiansheng	天生	3
tiangong	天工	3
tianxue	天学	3
tianxi	天习	3
tianjia	天家	3
tianpeng	天朋	3
tianlao	天老	3
tiantong	天同	3
tianxiao	天小	3
tianda	天大	3
tianduo	天多	3
tianshao	天少	3
tianmei	天没	3
tianzhen	天真	3
tianpiao	天漂	3
tianliang	天亮	3
tiangao	天高	3
tianxing	天兴	3
tianhe	天喝	3
tianchi	天吃	3
tianfan	天饭	3
tianshui	天水	3
tianmen	天们	3
tianma	天吗	3
tianna	天那	3
tianzhe	天这	3
tianzen	天怎	3
tianwei	天为	3
tianyin	天因	3
tiansuo	天所	3
tianke	天可	3
qini	气你	3
qihao	气好	3
qiwo	气我	3
qishi	气是	3
qide	气的	3
qibu	气不	3
qizai	气在	3
qiyou	气有	3
qihen	气很	3
qixiang	气想	3
qiyao	气要	3
qiqu	气去	3
qilai	气来	3
qihui	气会	3
qikan	气看	3
qiting	气听	3
qishuo	气说	3
qixie	气谢	3
qiqing	气请	3
qidui	气对	3
qicuo	气错	3
qizhong	气中	3
qiguo	气国	3
qiren	气人	3
qitian	气天	3
qiqi	气气	3
qijin	气今	3
qiming	气明	3
qizuo	气昨	3
qiwan	气晚	3
qizao	气早	3
qishang	气上	3
qixia	气下	3
qidian	气点	3
qinian	气年	3
qiyue	气月	3
qiri	气日	3
qisheng	气生	3
qigong	气工	3
qixue	气学	3
qixi	气习	3
qijia	气家	3
qipeng	气朋	3
qilao	气老	3
qitong	气同	3
qixiao	气小	3
qida	气大	3
qiduo	气多	3
qishao	气少	3
qimei	气没	3
qizhen	气真	3
qipiao	气漂	3
qiliang	气亮	3
qigao	气高	3
qixing	气兴	3
qihe	气喝	3
qichi	气吃	3
qifan	气饭	3
qishui	气水	3
qimen	气们	3
qima	气吗	3
qina	气那	3
qizhe	气这	3
qizen	气怎	3
qiwei	气为	3
qiyin	气因	3
qisuo	气所	3
qike	气可	3
jinni	今你	3
jinhao	今好	3
jinwo	今我	3
jinshi	今是	3
jinde	今的	3
jinbu	今不	3
jinzai	今在	3
jinyou	今有	3
jinhen	今很	3
jinxiang	今想	3
jinyao	今要	3
jinqu	今去	3
jinlai	今来	3
jinhui	今会	3
jinkan	今看	3
jinting	今听	3
jinshuo	今说	3
jinxie	今谢	3
jinqing	今请	3
jindui	今对	3
jincuo	今错	3
jinzhong	今中	3
jinguo	今国	3
jinren	今人	3
jinqi	今气	3
jinjin	今今	3
jinming	今明	3
jinzuo	今昨	3
jinwan	今晚	3
jinzao	今早	3
jinshang	今上	3
jinxia	今下	3
jindian	今点	3
jinnian	今年	3
jinyue	今月	3
jinri	今日	3
jinsheng	今生	3
jingong	今工	3
jinxue	今学	3
jinxi	今习	3
jinjia	今家	3
jinpeng	今朋	3
jinlao	今老	3
jintong	今同	3
jinxiao	今小	3
jinda	今大	3
jinduo	今多	3
jinshao	今少	3
jinmei	今没	3
jinzhen	今真	3
jinpiao	今漂	3
jinliang	今亮	3
jingao	今高	3
jinxing	今兴	3
jinhe	今喝	3
jinchi	今吃	3
jinfan	今饭	3
jinshui	今水	3
jinmen	今们	3
jinma	今吗	3
jinna	今那	3
jinzhe	今这	3
jinzen	今怎	3
jinwei	今为	3
jinyin	今因	3
jinsuo	今所	3
jinke	今可	3
mingni	明你	3
minghao	明好	3
mingwo	明我	3
mingshi	明是	3
mingde	明的	3
mingbu	明不	3
mingzai	明在	3
mingyou	明有	3
minghen	明很	3
mingxiang	明想	3
mingyao	明要	3
mingqu	明去	3
minglai	明来	3
minghui	明会	3
mingkan	明看	3
mingting	明听	3
mingshuo	明说	3
mingxie	明谢	3
mingqing	明请	3
mingdui	明对	3
mingcuo	明错	3
mingzhong	明中	3
mingguo	明国	3
mingren	明人	3
mingqi	明气	3
mingjin	明今	3
mingming	明明	3
mingzuo	明昨	3
mingwan	明晚	3
mingzao	明早	3
mingshang	明上	3
mingxia	明下	3
mingdian	明点	3
mingnian	明年	3
mingyue	明月	3
mingri	明日	3
mingsheng	明生	3
minggong	明工	3
mingxue	明学	3
mingxi	明习	3
mingjia	明家	3
mingpeng	明朋	3
minglao	明老	3
mingtong	明同	3
mingxiao	明小	3
mingda	明大	3
mingduo	明多	3
mingshao	明少	3
mingmei	明没	3
mingzhen	明真	3
mingpiao	明漂	3
mingliang	明亮	3
minggao	明高	3
mingxing	明兴	3
minghe	明喝	3
mingchi	明吃	3
mingfan	明饭	3
mingshui	明水	3
mingmen	明们	3
mingma	明吗	3
mingna	明那	3
mingzhe	明这	3
mingzen	明怎	3
mingwei	明为	3
mingyin	明因	3
mingsuo	明所	3
mingke	明可	3
zuoni	昨你	3
zuohao	昨好	3
zuowo	昨我	3
zuoshi	昨是	3
zuode	昨的	3
zuobu	昨不	3
zuozai	昨在	3
zuoyou	昨有	3
zuohen	昨很	3
zuoxiang	昨想	3
zuoyao	昨要	3
zuoqu	昨去	3
zuolai	昨来	3
zuohui	昨会	3
zuokan	昨看	3
zuoting	昨听	3
zuoshuo	昨说	3
zuoxie	昨谢	3
zuoqing	昨请	3
zuodui	昨对	3
zuocuo	昨错	3
zuozhong	昨中	3
zuoguo	昨国	3
zuoren	昨人	3
zuoqi	昨气	3
zuojin	昨今	3
zuoming	昨明	3
zuozuo	昨昨	3
zuowan	昨晚	3
zuozao	昨早	3
zuoshang	昨上	3
zuoxia	昨下	3
zuodian	昨点	3
zuonian	昨年	3
zuoyue	昨月	3
zuori	昨日	3
zuosheng	昨生	3
zuogong	昨工	3
zuoxue	昨学	3
zuoxi	昨习	3
zuojia	昨家	3
zuopeng	昨朋	3
zuolao	昨老	3
zuotong	昨同	3
zuoxiao	昨小	3
zuoda	昨大	3
zuoduo	昨多	3
zuoshao	昨少	3
zuomei	昨没	3
zuozhen	昨真	3
zuopiao	昨漂	3
zuoliang	昨亮	3
zuogao	昨高	3
zuoxing	昨兴	3
zuohe	昨喝	3
zuochi	昨吃	3
zuofan	昨饭	3
zuoshui	昨水	3
zuomen	昨们	3
zuoma	昨吗	3
zuona	昨那	3
zuozhe	昨这	3
zuozen	昨怎	3
zuowei	昨为	3
zuoyin	昨因	3
zuosuo	昨所	3
zuoke	昨可	3
wanni	晚你	3
wanhao	晚好	3
wanwo	晚我	3
wanshi	晚是	3
wande	晚的	3
wanbu	晚不	3
wanzai	晚在	3
wanyou	晚有	3
wanhen	晚很	3
wanxiang	晚想	3
wanyao	晚要	3
wanqu	晚去	3
wanlai	晚来	3
wanhui	晚会	3
wankan	晚看	3
wanting	晚听	3
wanshuo	晚说	3
wanxie	晚谢	3
wanqing	晚请	3
wandui	晚对	3
wancuo	晚错	3
wanzhong	晚中	3
wanguo	晚国	3
wanren	晚人	3
wantian	晚天	3
wanqi	晚气	3
wanjin	晚今	3
wanming	晚明	3
wanzuo	晚昨	3
wanwan	晚晚	3
wanzao	晚早	3
wanshang	晚上	3
wanxia	晚下	3
wandian	晚点	3
wannian	晚年	3
wanyue	晚月	3
wanri	晚日	3
wansheng	晚生	3
wangong	晚工	3
wanxue	晚学	3
wanxi	晚习	3
wanjia	晚家	3
wanpeng	晚朋	3
wanlao	晚老	3
wantong	晚同	3
wanxiao	晚小	3
wanda	晚大	3
wanduo	晚多	3
wanshao	晚少	3
wanmei	晚没	3
wanzhen	晚真	3
wanpiao	晚漂	3
wanliang	晚亮	3
wangao	晚高	3
wanxing	晚兴	3
wanhe	晚喝	3
wanchi	晚吃	3
wanfan	晚饭	3
wanshui	晚水	3
wanmen	晚们	3
wanma	晚吗	3
wanna	晚那	3
wanzhe	晚这	3
wanzen	晚怎	3
wanwei	晚为	3
wanyin	晚因	3
wansuo	晚所	3
wanke	晚可	3
zaoni	早你	3
zaohao	早好	3
zaowo	早我	3
zaoshi	早是	3
zaode	早的	3
zaobu	早不	3
zaozai	早在	3
zaoyou	早有	3
zaohen	早很	3
zaoxiang	早想	3
zaoyao	早要	3
zaoqu	早去	3
zaolai	早来	3
zaohui	早会	3
zaokan	早看	3
zaoting	早听	3
zaoshuo	早说	3
zaoxie	早谢	3
zaoqing	早请	3
zaodui	早对	3
zaocuo	早错	3
zaozhong	早中	3
zaoguo	早国	3
zaoren	早人	3
zaotian	早天	3
zaoqi	早气	3
zaojin	早今	3
zaoming	早明	3
zaozuo	早昨	3
zaowan	早晚	3
zaozao	早早	3
zaoshang	早上	3
zaoxia	早下	3
zaodian	早点	3
zaonian	早年	3
zaoyue	早月	3
zaori	早日	3
zaosheng	早生	3
zaogong	早工	3
zaoxue	早学	3
zaoxi	早习	3
zaojia	早家	3
zaopeng	早朋	3
zaolao	早老	3
zaotong	早同	3
zaoxiao	早小	3
zaoda	早大	3
zaoduo	早多	3
zaoshao	早少	3
zaomei	早没	3
zaozhen	早真	3
zaopiao	早漂	3
zaoliang	早亮	3
zaogao	早高	3
zaoxing	早兴	3
zaohe	早喝	3
zaochi	早吃	3
zaofan	早饭	3
zaoshui	早水	3
zaomen	早们	3
zaoma	早吗	3
zaona	早那	3
zaozhe	早这	3
zaozen	早怎	3
zaowei	早为	3
zaoyin	早因	3
zaosuo	早所	3
zaoke	早可	3
shangni	上你	3
shanghao	上好	3
shangwo	上我	3
shangshi	上是	3
shangde	上的	3
shangbu	上不	3
shangzai	上在	3
shangyou	上有	3
shanghen	上很	3
shangxiang	上想	3
shangyao	上要	3
shangqu	上去	3
shanglai	上来	3
shanghui	上会	3
shangkan	上看	3
shangting	上听	3
shangshuo	上说	3
shangxie	上谢	3
shangqing	上请	3
shangdui	上对	3
shangcuo	上错	3
shangzhong	上中	3
shangguo	上国	3
shangren	上人	3
shangtian	上天	3
shangqi	上气	3
shangjin	上今	3
shangming	上明	3
shangzuo	上昨	3
shangwan	上晚	3
shangzao	上早	3
shangshang	上上	3
shangxia	上下	3
shangdian	上点	3
shangnian	上年	3
shangyue	上月	3
shangri	上日	3
shangsheng	上生	3
shanggong	上工	3
shangxue	上学	3
shangxi	上习	3
shangjia	上家	3
shangpeng	上朋	3
shanglao	上老	3
shangtong	上同	3
shangxiao	上小	3
shangda	上大	3
shangduo	上多	3
shangshao	上少	3
shangmei	上没	3
shangzhen	上真	3
shangpiao	上漂	3
shangliang	上亮	3
shanggao	上高	3
shangxing	上兴	3
shanghe	上喝	3
shangchi	上吃	3
shangfan	上饭	3
shangshui	上水	3
shangmen	上们	3
shangma	上吗	3
shangna	上那	3
shangzhe	上这	3
shangzen	上怎	3
shangwei	上为	3
shangyin	上因	3
shangsuo	上所	3
shangke	上可	3
xiani	下你	3
xiahao	下好	3
xiawo	下我	3
xiashi	下是	3
xiade	下的	3
xiabu	下不	3
xiazai	下在	3
xiayou	下有	3
xiahen	下很	3
xiaxiang	下想	3
xiayao	下要	3
xiaqu	下去	3
xialai	下来	3
xiahui	下会	3
xiakan	下看	3
xiating	下听	3
xiashuo	下说	3
xiaxie	下谢	3
xiaqing	下请	3
xiadui	下对	3
xiacuo	下错	3
xiazhong	下中	3
xiaguo	下国	3
xiaren	下人	3
xiatian	下天	3
xiaqi	下气	3
xiajin	下今	3
xiaming	下明	3
xiazuo	下昨	3
xiawan	下晚	3
xiazao	下早	3
xiashang	下上	3
xiaxia	下下	3
xiadian	下点	3
xianian	下年	3
xiayue	下月	3
xiari	下日	3
xiasheng	下生	3
xiagong	下工	3
xiaxue	下学	3
xiaxi	下习	3
xiajia	下家	3
xiapeng	下朋	3
xialao	下老	3
xiatong	下同	3
xiaxiao	下小	3
xiada	下大	3
xiaduo	下多	3
xiashao	下少	3
xiamei	下没	3
ninima	你你吗	2
ninide	你你的	2
niniwo	你你我	2
ninini	你你你	2
nihaode	你好的	2
nihaowo	你好我	2
nihaoni	你好你	2
niwoma	你我吗	2
niwode	你我的	2
niwowo	你我我	2
niwoni	你我你	2
nishima	你是吗	2
nishide	你是的	2
nishiwo	你是我	2
nishini	你是你	2
nidema	你的吗	2
nidede	你的的	2
nidewo	你的我	2
nideni	你的你	2
nibuma	你不吗	2
nibude	你不的	2
nibuwo	你不我	2
nibuni	你不你	2
nizaima	你在吗	2
nizaide	你在的	2
nizaiwo	你在我	2
nizaini	你在你	2
niyouma	你有吗	2
niyoude	你有的	2
niyouwo	你有我	2
niyouni	你有你	2
nihenma	你很吗	2
nihende	你很的	2
nihenwo	你很我	2
nihenni	你很你	2
nixiangma	你想吗	2
nixiangde	你想的	2
nixiangwo	你想我	2
nixiangni	你想你	2
niyaoma	你要吗	2
niyaode	你要的	2
niyaowo	你要我	2
niyaoni	你要你	2
niquma	你去吗	2
niqude	你去的	2
niquwo	你去我	2
niquni	你去你	2
nilaima	你来吗	2
nilaide	你来的	2
nilaiwo	你来我	2
nilaini	你来你	2
nihuima	你会吗	2
nihuide	你会的	2
nihuiwo	你会我	2
nihuini	你会你	2
nikanma	你看吗	2
nikande	你看的	2
nikanwo	你看我	2
nikanni	你看你	2
nitingma	你听吗	2
nitingde	你听的	2
nitingwo	你听我	2
nitingni	你听你	2
nishuoma	你说吗	2
nishuode	你说的	2
nishuowo	你说我	2
nishuoni	你说你	2
nixiema	你谢吗	2
nixiede	你谢的	2
nixiewo	你谢我	2
nixieni	你谢你	2
niqingma	你请吗	2
niqingde	你请的	2
niqingwo	你请我	2
niqingni	你请你	2
niduima	你对吗	2
niduide	你对的	2
niduiwo	你对我	2
niduini	你对你	2
nicuoma	你错吗	2
nicuode	你错的	2
nicuowo	你错我	2
nicuoni	你错你	2
nizhongma	你中吗	2
nizhongde	你中的	2
nizhongwo	你中我	2
nizhongni	你中你	2
niguoma	你国吗	2
niguode	你国的	2
niguowo	你国我	2
niguoni	你国你	2
nirenma	你人吗	2
nirende	你人的	2
nirenwo	你人我	2
nirenni	你人你	2
nitianma	你天吗	2
nitiande	你天的	2
nitianwo	你天我	2
nitianni	你天你	2
niqima	你气吗	2
